id,image_path,overall_design_score,img_width_px,img_height_px,aspect_ratio,word_count,char_count,text_block_count,text_area_frac,graphic_area_frac,background_area_frac,text_share,text_to_graphic_ratio,mean_text_height_frac,max_text_height_frac,text_height_std_frac
overall_rating-00122,images/787d3691086e4629bac5bf66536b6049.png,3.5,1024,1024,1.0,3,16,1,0.00710296630859375,0.44016361236572266,0.5527334213256836,0.01588083404229914,0.01613710472434974,0.021484375,0.021484375,0.0
overall_rating-00123,images/78b8b12aa716403aae4dfe821dafccd1.png,5.2,576,1024,0.5625,1,3,1,0.001498752170138889,0.8851131863064237,0.1133880615234375,0.0016904263354654888,0.001693288715303384,0.0107421875,0.0107421875,0.0
overall_rating-00124,images/78e704f45ff34a47b1c59f6364a2251d.png,3.3,1024,1024,1.0,12,61,4,0.05203819274902344,0.3106718063354492,0.6372900009155273,0.14347052157474185,0.16750214112713843,0.025960286458333332,0.0400390625,0.011080566118163653
overall_rating-00125,images/7945c0d2a58c457aa2811791e3e0ee89.png,3.3,1024,1024,1.0,4,31,4,0.0814523696899414,0.3069791793823242,0.6115684509277344,0.20969555610115395,0.2653351600386466,0.057373046875,0.1025390625,0.0329390854282027
overall_rating-00126,images/7b500d59be644696985e46c7e391b87b.png,4.2,731,1024,0.7138671875,23,124,11,0.02087252051983584,0.7945838855164159,0.1845435939637483,0.025596120608448486,0.026268492100453778,0.010105298913043478,0.0322265625,0.005172364922840034
overall_rating-00127,images/7b59e50490b249c18ff6277155c3fefd.png,4.2,801,1024,0.7822265625,19,97,7,0.09620055009363296,0.8681640625,0.03563538740636707,0.09975537139931352,0.11080918256004517,0.029039884868421052,0.0947265625,0.019559093294206496
overall_rating-00128,images/7b830ef82386451caa7770fdb4647a8b.png,4.2,696,1024,0.6796875,15,74,7,0.19168125897988506,0.4864165207435345,0.32190222027658044,0.28267495442628854,0.39406815107118853,0.044661458333333334,0.11328125,0.026856869439482515
overall_rating-00129,images/802352fa7c8341da8291d27873a02a6f.png,3.8,1024,1024,1.0,13,64,8,0.04696083068847656,0.6612653732299805,0.29177379608154297,0.06630767179843503,0.07101661842520843,0.0224609375,0.0810546875,0.019270342677182303
overall_rating-00130,images/805bfc2cf9e84d53a12a9d7824a56b0e.png,4.5,576,1024,0.5625,4,21,4,0.038792928059895836,0.6015862358940972,0.3596208360460069,0.06057806100431282,0.06448440098075135,0.030517578125,0.0400390625,0.00863512655460322
overall_rating-00131,images/813d677cbdf04c24b182dfc1de572019.png,4.4,696,1024,0.6796875,17,101,7,0.13211094647988506,0.2259577608656609,0.641931292654454,0.3689541804958522,0.5846709844076974,0.03262867647058824,0.076171875,0.022208658601362924
overall_rating-00132,images/8206435d61664df2b09f35366381fbea.png,4.6,796,1024,0.77734375,27,104,15,0.10166310065954774,0.7633479899497487,0.13498890939070352,0.11752808925020637,0.1331805441267229,0.034577546296296294,0.1025390625,0.018777519581552514
overall_rating-00133,images/8223c84e815c430e901621f99574021f.png,4.1,1024,1024,1.0,4,21,3,0.024898529052734375,0.7254791259765625,0.24962234497070312,0.03318133060846843,0.034320117783152804,0.02685546875,0.033203125,0.006385105874327159
overall_rating-00134,images/84adb8365f0541c38fa2a1878234679c.png,4.7,696,1024,0.6796875,5,34,4,0.02087262033045977,0.2724174411817529,0.7067099384877873,0.07116715862392299,0.07661998526934942,0.0255859375,0.03515625,0.007292247930700965
overall_rating-00135,images/85c022ca5e33445aafee198919e268b5.png,4.5,696,1024,0.6796875,14,78,7,0.053741805854885055,0.19298474542025862,0.7532734487248562,0.21781930472068833,0.2784769632327815,0.02490234375,0.0654296875,0.011993103134396502
overall_rating-00136,images/86c30b9e8e2d456fb50a628cec91c70a.png,4.6,696,1024,0.6796875,24,151,9,0.07776861081178162,0.32362383261494254,0.5986075565732758,0.19374707243580333,0.24030557386146856,0.0224609375,0.0625,0.013648603706534264
overall_rating-00137,images/8962bd1ebe9e48f49a2db85949d4d960.png,3.4,1024,537,1.9068901303538175,3,12,3,0.035041681215083796,0.22245802781657356,0.7425002909683427,0.1360843526653295,0.15752041658832472,0.07076350093109869,0.0782122905027933,0.009248705416357132
overall_rating-00138,images/8a39570a93ef4b04b7853f941fc891b8.png,6.8,723,1024,0.7060546875,31,163,11,0.11839368300484095,0.8443942881224067,0.03721202887275232,0.12296963252067193,0.14021137360853173,0.0205078125,0.091796875,0.021303190368085034
overall_rating-00139,images/8aa25162c1544d2085a325bf11068ba9.png,5.5,696,1024,0.6796875,1,5,1,0.04291683503951149,0.37545180046695403,0.5816313644935345,0.10258138731541755,0.11430717601070309,0.0654296875,0.0654296875,0.0
overall_rating-00140,images/8b167c791aa542bd9a5efcab358a7a5f.png,4.7,576,1024,0.5625,7,49,4,0.0693851047092014,0.8384297688802084,0.09218512641059029,0.07643089657130157,0.08275601282844583,0.03362165178571429,0.09375,0.0282690670462634
overall_rating-00141,images/8b2a8a666ddf420185286189368ce727.png,5.9,576,1024,0.5625,16,67,5,0.04501681857638889,0.3792792426215278,0.5757039388020834,0.10609765843522735,0.11869043574659824,0.01800537109375,0.0361328125,0.006098325429947576
overall_rating-00142,images/8bbf9cdf84884723b3aa06f7f9a12e44.png,4.8,696,1024,0.6796875,0,0,0,0.0,0.6334845882722702,0.36651541172772983,0.0,0.0,0.0,0.0,0.0
overall_rating-00143,images/8d170bce6e6549a48e74edfcc818aa86.png,4.3,1024,1024,1.0,24,101,10,0.10577392578125,0.20612716674804688,0.6880989074707031,0.33912649976150583,0.5131488849819561,0.030598958333333332,0.080078125,0.017775196179396654
overall_rating-00144,images/8e38183e6ec145b5a2447f88b47c2bbe.png,3.8,696,1024,0.6796875,16,75,7,0.04034774604885057,0.4255974429777299,0.5340548109734196,0.08659333114511218,0.09480260446715569,0.02288818359375,0.0732421875,0.013201524761668392
overall_rating-00145,images/8ef586f2055f44ed90eaa44a95faadab.png,4.1,724,1024,0.70703125,17,80,8,0.14496962405041436,0.5382181241367403,0.31681225181284534,0.21219587797804143,0.2693510633498905,0.03400735294117647,0.1298828125,0.026807611716558138
overall_rating-00146,images/9054964ab2734d2d978ede1f0bba35bb.png,4.0,576,1024,0.5625,3,8,3,0.005566067165798611,0.7248433430989584,0.26959058973524297,0.007620475705236378,0.007678993287020794,0.019856770833333332,0.0224609375,0.0030187560206691743
overall_rating-00147,images/90b9a2237ab5460b85e13b9bc40ca44f.png,5.2,730,1024,0.712890625,14,75,9,0.024797998715753423,0.8518514554794521,0.12335054580479454,0.028287245942015496,0.029110707689988313,0.014508928571428572,0.0380859375,0.00812751766943611
overall_rating-00148,images/9152af0b31904f91a052be98af7e3db7.png,3.0,801,1024,0.7822265625,23,135,12,0.17954973275593009,0.7390456753277154,0.08140459191635452,0.19546116949408987,0.24294808663390427,0.02912703804347826,0.0947265625,0.02132290983497361
overall_rating-00149,images/920cb9c20c434a8f84d3e2cbc189d809.png,3.0,1024,1024,1.0,1,1,1,0.003467559814453125,0.873295783996582,0.12323665618896484,0.003954955278331609,0.003970659057328847,0.0927734375,0.0927734375,0.0
overall_rating-00150,images/924734f72ba94a2285ece12dd9b66cda.png,3.8,696,1024,0.6796875,20,109,11,0.1509504647090517,0.44209377244971265,0.40695576284123564,0.25453491535849904,0.3414444493814308,0.030029296875,0.0673828125,0.016459858819627235
overall_rating-00151,images/93f6a3d3ec0448b4a324ab7338e34132.png,4.1,708,1024,0.69140625,57,285,14,0.1190716587217514,0.3443610412252825,0.536567300052966,0.25693408931946365,0.34577563797019134,0.014459978070175438,0.064453125,0.009021911369644326
overall_rating-00152,images/9423ab4504d64ba891b7a6e5143d00d4.png,3.5,1024,1024,1.0,9,63,5,0.05251026153564453,0.695530891418457,0.25195884704589844,0.07019702235401809,0.07549666331650023,0.029622395833333332,0.0556640625,0.017888843312544384
overall_rating-00153,images/96d6a3471b9b42539bdda710fd2488c1.png,4.8,696,1024,0.6796875,14,76,7,0.09010051858836207,0.3759863842492816,0.5339130971623562,0.19331270207296003,0.23963771658450483,0.024065290178571428,0.0810546875,0.016759226809059658
overall_rating-00154,images/977570f6fdb1440481877e0183fd0836.png,4.0,576,1024,0.5625,3,11,2,0.07325236002604167,0.4770711263020833,0.44967651367187506,0.13310782084696576,0.1535459934325558,0.0830078125,0.0927734375,0.008400708268596315
overall_rating-00155,images/97c06d403a6c4d37a4ef50f37ba30a9b.png,4.0,731,1024,0.7138671875,22,89,6,0.18481077932626538,0.18331320536935705,0.6318760153043775,0.5020340619182238,1.008169482137912,0.031427556818181816,0.169921875,0.03386579226228917
overall_rating-00156,images/9a261dbdb5c9455197f762487995f9e1.png,5.8,796,1024,0.77734375,8,39,4,0.13411417438756282,0.6121648280464824,0.2537209975659548,0.17971050230562474,0.21908180320575257,0.05419921875,0.087890625,0.020114580003951152
overall_rating-00157,images/9b2ca9c475e54c48a8b39c6ba1196bfd.png,5.4,801,1024,0.7822265625,21,138,10,0.20015873712546817,0.3680006924937578,0.43184057038077406,0.352293259058663,0.5439085882395815,0.043201264880952384,0.146484375,0.035004665507426216
overall_rating-00158,images/9d98cbe07a3741c6b07bad9825f06872.png,4.7,738,1024,0.720703125,12,46,5,0.04268821985094851,0.25110756478658536,0.7062042153624661,0.14529895282062832,0.16999973651621744,0.032145182291666664,0.0390625,0.008319509484389406
overall_rating-00159,images/9dae0e6b988c402eac9fa724b2ad5202.png,4.2,731,1024,0.7138671875,1,4,1,0.003791360294117647,0.8472982216142271,0.14891041809165528,0.004454713551558836,0.004474646821392533,0.0263671875,0.0263671875,0.0
overall_rating-00160,images/9dfe48130ad64b879e1ee60325f4a6b2.png,4.7,576,1024,0.5625,3,17,2,0.013322618272569444,0.6262037489149306,0.3604736328125,0.02083200780471252,0.02127521321240016,0.024088541666666668,0.05078125,0.018941844434864786
overall_rating-00161,images/9e4678685802406782d15b41a05d2d9c.png,3.3,576,1024,0.5625,6,23,5,0.025107489691840276,0.3248138427734375,0.6500786675347222,0.07175181208573975,0.07729809012281882,0.02587890625,0.0546875,0.01507358304729798
overall_rating-00162,images/9eb1cd8c3b1f41d891ca73c753d7dd8b.png,3.9,1024,535,1.9140186915887851,2,8,1,0.04472838785046729,0.91065457067757,0.04461704147196266,0.04681723433645971,0.04911674447226159,0.11869158878504674,0.18317757009345795,0.06448598130841122
overall_rating-00163,images/9eff824e1be045f9a3a3089d8693c2fd.png,3.9,1024,1024,1.0,0,0,0,0.0,0.8901748657226562,0.10982513427734375,0.0,0.0,0.0,0.0,0.0
overall_rating-00164,images/9f77138c65ec442d8ea20b5b70e041a2.png,4.5,801,1024,0.7822265625,29,116,8,0.09689182467228465,0.45331519194756553,0.44979298338014984,0.17610067073940877,0.21374051960626111,0.02734375,0.10546875,0.02478237800869047
overall_rating-00165,images/9fa945a5a60347ce9c8c7e1113e22a18.png,6.3,723,1024,0.7060546875,29,148,11,0.08482181448824343,0.6754462742047026,0.23973191130705396,0.11156829511819864,0.12557892126670772,0.019733297413793104,0.08203125,0.01653781361138456
overall_rating-00166,images/a05f46f8ce414c928f667f052bf86a96.png,4.8,696,1024,0.6796875,15,86,7,0.1279198657507184,0.17557359015804597,0.6965065440912357,0.42149134770528107,0.728582616756705,0.0330078125,0.1494140625,0.04110574177454942
overall_rating-00167,images/a1b1d4232e65403b9ce5412d75f6078f.png,4.6,731,1024,0.7138671875,19,86,9,0.07653925487346101,0.34348949427154585,0.5799712508549931,0.18222384784198975,0.22282851775650772,0.022152549342105265,0.037109375,0.008809327831261739
overall_rating-00168,images/a4318a4cb8664469856a98c50a0cd467.png,4.1,731,1024,0.7138671875,9,39,5,0.025810106019151846,0.6634359503248974,0.31075394365595077,0.03744686789512551,0.03890368920543443,0.021809895833333332,0.0517578125,0.011238721680750045
overall_rating-00169,images/a4a453eac5f74c4bbb03fb5526e4a8f9.png,6.3,723,1024,0.7060546875,31,154,13,0.10224055584370678,0.7953108791493776,0.10244856500691568,0.11391052574551846,0.1285542025441144,0.019153225806451613,0.09375,0.01799611779763094
overall_rating-00170,images/a562eee227f44176ae38978dbb0cf4a6.png,4.8,696,1024,0.6796875,7,27,7,0.06396203753591954,0.3939994724317529,0.5420384900323276,0.13966684130383497,0.16234041416641443,0.056361607142857144,0.076171875,0.016960522227041443
overall_rating-00171,images/a58adc56b1da4127845593908c7cfb76.png,4.7,731,1024,0.7138671875,30,107,9,0.12034563098495211,0.1472137910396717,0.7324405779753762,0.44979029358897543,0.8174888380703473,0.020670572916666668,0.1044921875,0.02275912143679455
overall_rating-00172,images/a5cc21ddf0a54e5d97f6f269247aaad0.png,5.1,732,1024,0.71484375,19,81,7,0.04838920551571038,0.7947337666495902,0.15687702783469948,0.057392820636161385,0.06088731540841387,0.023231907894736843,0.0458984375,0.01103299071312078
overall_rating-00173,images/a5d3ddb25ad54f8b8f274df320db19af.png,5.1,696,1024,0.6796875,8,45,5,0.08066742995689655,0.5400124034662356,0.37932016657686785,0.12996624928508616,0.14938069836749648,0.034423828125,0.0615234375,0.01397158586701611
overall_rating-00174,images/a87c588e8909443e9e16f1222bd32f7f.png,5.5,696,1024,0.6796875,19,94,7,0.06303738999640805,0.7150977123742817,0.22186489762931028,0.08101085506148797,0.08815213488393084,0.021278782894736843,0.0341796875,0.006873128881810224
overall_rating-00175,images/a8ebc0facd794f39b9e14ad0025353ff.png,5.4,696,1024,0.6796875,30,153,10,0.18566754220545978,0.27086981411637934,0.5434626436781609,0.4066864181746656,0.6854493654493654,0.02099609375,0.1044921875,0.020519822252283264
overall_rating-00176,images/a955cfd3e54c4770bf16c969f3b39496.png,5.6,723,1024,0.7060546875,32,174,11,0.15687402748962656,0.3425586747925311,0.5005672977178424,0.3141044364391653,0.4579479050841042,0.018218994140625,0.0556640625,0.01137708246378583
overall_rating-00177,images/aa80a5ccf7294c838e438255b44c3c7d.png,5.8,1024,1024,1.0,12,48,6,0.02435588836669922,0.7697324752807617,0.20591163635253906,0.030671508967624318,0.03164201738768441,0.022216796875,0.03125,0.005941869901130147
overall_rating-00178,images/b0bcc9c3c1824dd4b735971020a86177.png,5.3,696,1024,0.6796875,17,107,8,0.058498338721264365,0.2416487068965517,0.699852954382184,0.19489893229117972,0.24208008175399479,0.017693014705882353,0.0341796875,0.007818833262314973
overall_rating-00179,images/b16da988bc224500ae80ee84f48c30cd.png,5.0,696,1024,0.6796875,22,114,10,0.2633154858117816,0.4232696883979885,0.31341482579022983,0.38351466897729963,0.622098612372624,0.05149147727272727,0.193359375,0.0378784295267436
overall_rating-00180,images/b1975abb107642f694238fe4122d7b84.png,4.1,696,1024,0.6796875,19,91,8,0.06934435614224138,0.8133685232579023,0.11728712059985635,0.07855822403924255,0.08525576557165801,0.031763980263157895,0.052734375,0.01089007622307334
overall_rating-00181,images/b76e192ad3524afebb6f8bb3a32de4c7.png,3.9,730,1024,0.712890625,16,69,7,0.036864565496575345,0.33927787885273974,0.6238575556506849,0.09800692809434727,0.10865596549127228,0.0201416015625,0.056640625,0.012448179596022135
overall_rating-00182,images/b88fb91f318347a8a223efe74634c235.png,4.6,731,1024,0.7138671875,4,14,3,0.013949747777017784,0.878993085242818,0.10705716698016421,0.015622218199390492,0.01587014506850668,0.027587890625,0.0380859375,0.007287505642870752
overall_rating-00183,images/b9c6daa0c5924c2d98dc8465591d1106.png,4.4,730,1024,0.712890625,36,197,9,0.08160049229452054,0.34995317851027397,0.5684463291952054,0.18908538570033634,0.23317545690508681,0.018147786458333332,0.03125,0.006739833978456446
overall_rating-00184,images/bcad2eb5626042d3a0fd0d533e5f85a2.png,4.4,696,1024,0.6796875,14,90,6,0.06863438397988506,0.45001571479885055,0.48134990122126436,0.13233273095194295,0.15251552717567535,0.038853236607142856,0.1123046875,0.028610301820832264
overall_rating-00185,images/bee21b8716574ed5857efc86909d0ce4.png,5.2,708,1024,0.69140625,12,72,8,0.043990830243644065,0.3649681651659605,0.5910410045903955,0.10756782645062934,0.120533335348962,0.019124348958333332,0.0400390625,0.009208198442808851
overall_rating-00186,images/c17ca6e888354d9285b35ea5d9127a46.png,4.5,801,1024,0.7822265625,14,62,11,0.1123863725031211,0.6318895813826467,0.25572404611423216,0.15100094516874618,0.17785761280824863,0.04045758928571429,0.0927734375,0.022692404133918306
overall_rating-00187,images/c1c737ceff7b47cc875149b2453a4bd0.png,4.2,1024,1024,1.0,1,2,1,0.0006198883056640625,0.7555465698242188,0.2438335418701172,0.0008197775754258429,0.0008204501620704628,0.0185546875,0.0185546875,0.0
overall_rating-00188,images/c2275e6da6ad4f4d84858f0f0ed0586b.png,4.6,796,1024,0.77734375,2,12,2,0.03171129082914573,0.7513605625785176,0.21692814659233672,0.0404960166696695,0.042205157428437536,0.04736328125,0.056640625,0.00927734375
overall_rating-00189,images/c22c239c391c49369f00e0185eae4370.png,4.7,801,1024,0.7822265625,32,177,11,0.0828822370474407,0.7119823365324595,0.20513542642009985,0.10427214874372476,0.1164105242429172,0.020904541015625,0.064453125,0.01215530881940158
overall_rating-00190,images/c2c100bfc5ae4e4d80d49cf66c0a1b04.png,6.3,723,1024,0.7060546875,41,213,11,0.06052121153181189,0.5398256505013831,0.399653137966805,0.10081040704842643,0.11211251535676486,0.014291158536585366,0.0234375,0.0029554263279813454
overall_rating-00191,images/c2d0cdc77cf049078c005c204fa09d7a.png,4.9,729,1024,0.7119140625,3,11,1,0.02223186728395062,0.436653377914952,0.5411147548010973,0.04844755310080688,0.05091422260400049,0.036458333333333336,0.037109375,0.0004603559773349919
overall_rating-00192,images/c405ce3e0ce841829f71a6e8dd6296f9.png,4.5,801,1024,0.7822265625,26,125,12,0.04237500975343321,0.2816803702403246,0.6759446200062422,0.13076471606257384,0.1504365026120905,0.015625,0.0224609375,0.0030762613025004915
overall_rating-00193,images/c40b1f89548b4492bc5b3d97a348a078.png,5.7,696,1024,0.6796875,8,38,2,0.011933425377155173,0.7907406160201149,0.19732595860272995,0.014867087711447397,0.015091453676955946,0.0150146484375,0.015625,0.0016148384466946964
overall_rating-00194,images/c48b6ebc33624bfcafae64e1e5408d62.png,4.3,729,1024,0.7119140625,6,24,2,0.03194256901577503,0.9348261745541838,0.0332312564300411,0.03304054793685368,0.034169527860094806,0.028971354166666668,0.041015625,0.01139787851563255
overall_rating-00195,images/c6305bf2f5794e3288dc6ea99e03572f.png,5.4,696,1024,0.6796875,24,110,13,0.07196255387931035,0.397564767420977,0.5304726786997126,0.15326595623875638,0.18100837844896345,0.0185546875,0.0966796875,0.017407757294898327
overall_rating-00196,images/c66c41141bf14a36b719da0a42bb8d1d.png,5.3,696,1024,0.6796875,21,104,7,0.08945368624281609,0.3990169832076149,0.511529330549569,0.18313010757321155,0.2241851600493704,0.025995163690476192,0.0751953125,0.01852768680426052
overall_rating-00197,images/c77d4dab64fa42d785f41e6b912e4dc8.png,4.0,1024,1024,1.0,14,63,5,0.07808113098144531,0.1090555191040039,0.8128633499145508,0.4172412563001014,0.715975969148164,0.031529017857142856,0.0537109375,0.01305210225580531
overall_rating-00198,images/c800aa6b6b684bf4924ce9773107b167.png,4.8,696,1024,0.6796875,16,92,9,0.05690300601652299,0.8175483791307471,0.12554861485272995,0.0650728067712303,0.06960200456519128,0.02337646484375,0.0341796875,0.005914744389477523
overall_rating-00199,images/c9fa954e283f4ec8a4eb66ae8a8d4f56.png,3.7,1024,1024,1.0,4,45,4,0.080841064453125,0.5868206024169922,0.3323383331298828,0.12108088342422589,0.13776112174684638,0.060546875,0.0810546875,0.028362374475503136
overall_rating-00200,images/ca72a8bf88534c3581a5beb93a4b4737.png,4.2,731,1024,0.7138671875,26,123,10,0.1191032190492476,0.792430371494528,0.08846640945622442,0.13066245751645483,0.1503011789220273,0.02734375,0.0546875,0.011972659926354687
overall_rating-00201,images/cacb132dff2f427b8f7dbbf7be393c21.png,4.0,696,1024,0.6796875,27,155,7,0.05524172728089081,0.701623675466954,0.24313459725215514,0.0729875180981089,0.07873412658734127,0.01537181712962963,0.041015625,0.006626528563416334
overall_rating-00202,images/cb2896c9b7844869a141996afda02208.png,4.1,801,1024,0.7822265625,26,147,7,0.03801644428838951,0.556322419241573,0.40566113647003754,0.0639642578016825,0.06833527280855736,0.019343449519230768,0.02734375,0.008396424870865284
overall_rating-00203,images/cb6cb84e49764c19af6f57441728cb85.png,5.5,744,1024,0.7265625,25,161,12,0.07861065608198925,0.5694435693884409,0.3519457745295699,0.12130259011107421,0.13804819354868453,0.025859375,0.0537109375,0.010171712988341124
overall_rating-00204,images/cbaf73f0eee04a1e834b33e2da89cefd.png,4.2,731,1024,0.7138671875,19,100,9,0.022331352599179205,0.5119164671682627,0.46575218023255816,0.041799613911199573,0.043623040146975926,0.009868421052631578,0.013671875,0.0019245112280889237
overall_rating-00205,images/cd3a0d94b789437f826438fdffac91f8.png,3.9,696,1024,0.6796875,13,87,9,0.08517140355603449,0.7877618197737069,0.12706677667025867,0.09756920836527938,0.1081182172303056,0.027794471153846152,0.0791015625,0.020572511925524565
overall_rating-00206,images/cd67ca69376c437996d0bfab79c1c523.png,3.8,1024,1024,1.0,38,221,10,0.06828594207763672,0.6793041229248047,0.2524099349975586,0.0913414253002596,0.10052337351292008,0.018323396381578948,0.0595703125,0.00843479822793807
overall_rating-00207,images/ce975ffbfd474b4390c7d5369809e6ce.png,3.3,696,1024,0.6796875,10,54,4,0.04124854076867816,0.48549047009698276,0.4732609891343391,0.07830925736996183,0.0849626167954198,0.02333984375,0.0400390625,0.009310180375168038
overall_rating-00208,images/ceb107f8d8234bfa94669159da899e58.png,2.0,682,1024,0.666015625,3,15,2,0.015993000824780057,0.2808075398643695,0.7031994593108504,0.053884675505123596,0.05695360186020896,0.030924479166666668,0.0361328125,0.003682847818679935
overall_rating-00209,images/d05d4db31605467fbfd7f910ebba7163.png,2.4,1024,1024,1.0,19,79,5,0.1501312255859375,0.406768798828125,0.4430999755859375,0.26958380140833493,0.36908245179683397,0.04399671052631579,0.2666015625,0.05442849564976256
overall_rating-00210,images/d0e5dea1f98f41d9a403fe45fa5b5cfa.png,3.5,731,1024,0.7138671875,9,35,4,0.037098687585499314,0.6610366257694938,0.3018646866450069,0.05313968062611824,0.056121984984287054,0.03396267361111111,0.12890625,0.03373117739210447
overall_rating-00211,images/d1dd324043004842a3b784ab204fa515.png,3.5,731,1024,0.7138671875,5,22,2,0.12059678522571819,0.764132769750342,0.1152704450239399,0.13630920833087962,0.15782176867656084,0.06953125,0.14453125,0.06123724356957946
overall_rating-00212,images/d2ae7cef7d6c466ebcad674d4c42f4b6.png,4.1,731,1024,0.7138671875,23,122,11,0.0224702889876881,0.727561773255814,0.24996793775649795,0.029959104575442798,0.03088437272774012,0.00985054347826087,0.0185546875,0.0027457704168180608
overall_rating-00213,images/d3bb12dda86746cba760b390eedd1bfe.png,5.3,767,1024,0.7490234375,22,85,11,0.022072604302477185,0.6134633209745762,0.3644640747229466,0.034730694874337636,0.035980316259840314,0.012384588068181818,0.03515625,0.008676812211643684
overall_rating-00214,images/d4f1411998424d16a0167b750f8d7ac7.png,5.5,696,1024,0.6796875,17,93,7,0.08408118938577586,0.6609868893678161,0.25493192124640807,0.11285034453017158,0.12720553272424684,0.026769301470588234,0.14453125,0.02973790819100857
overall_rating-00215,images/d6cee2da43e446f5bc513a87da10c170.png,5.1,696,1024,0.6796875,27,164,9,0.09730547323994253,0.4824541464619253,0.42024038029813215,0.1678376174076772,0.2016885417060495,0.023473668981481483,0.0751953125,0.013041112359146867
overall_rating-00216,images/d7f4f7ee6b424b6fa42ca6e97c815fca.png,6.2,723,1024,0.7060546875,24,117,15,0.060615761151452285,0.7544060122752421,0.18497822657330565,0.07437318011345652,0.08034899002016022,0.021931966145833332,0.0625,0.013297573355657106
overall_rating-00217,images/e2ca9fa78dae47a696c0452958f23ce5.png,4.9,1024,1024,1.0,5,42,3,0.04035663604736328,0.8553934097290039,0.10424995422363281,0.04505345686294133,0.04717903550384918,0.029296875,0.0712890625,0.02108108705558877
overall_rating-00218,images/f6b82a42038541a59e42c96054aa2a06.png,3.6,1024,1024,1.0,11,50,6,0.09368228912353516,0.4146308898925781,0.4916868209838867,0.18430033489366893,0.22594141297047649,0.030184659090909092,0.0908203125,0.019323533892631806
